Log file open, 01/24/23 13:58:07
[2023.01.24-20.24.40:585][632]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.24-14.24.40
[2023.01.24-20.24.40:585][632]LogWorld: Bringing up level for play took: 0.000632
[2023.01.24-20.24.40:588][632]LogOnline: OSS: Created online subsystem instance for: :Context_11
[2023.01.24-20.24.40:593][632]PIE: Server logged in
[2023.01.24-20.24.40:595][632]PIE: Play in editor total start time 0.19 seconds.
[2023.01.24-20.24.40:618][632]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.24-20.24.47:185][288]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-20.24.47:185][288]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.24-20.24.47:186][288]LogSlate: Window 'InfiniteMatrix Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 5)' being destroyed
[2023.01.24-20.24.47:188][288]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.24-20.24.47:188][288]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-20.24.47:190][288]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.24-20.24.47:200][288]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-20.24.47:271][288]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.24-20.24.47:271][288]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.24-20.24.47:273][288]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.24-20.24.47:284][288]LogUObjectHash: Compacting FUObjectHashTables data took   2.29ms
[2023.01.24-20.24.47:326][289]LogPlayLevel: Display: Destroying online subsystem :Context_11
[2023.01.24-20.26.28:354][876]BlueprintLog: New page: Compile BP_Player
[2023.01.24-20.26.28:481][876]LogUObjectHash: Compacting FUObjectHashTables data took   2.78ms
[2023.01.24-20.26.29:623][990]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2023.01.24-20.26.29:649][990]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.24-20.26.29:649][990]PIE: New page: PIE session: TutorialMap (Jan 24, 2023, 8:26:29 AM)
[2023.01.24-20.26.29:650][990]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.24-20.26.29:652][990]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002631s)
[2023.01.24-20.26.29:652][990]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002668s)
[2023.01.24-20.26.29:652][990]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.24-20.26.29:653][990]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.24-20.26.29:653][990]LogPlayLevel: PIE: World Init took: (0.000952s)
[2023.01.24-20.26.29:728][990]LogUObjectHash: Compacting FUObjectHashTables data took   2.37ms
[2023.01.24-20.26.29:730][990]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.01.24-20.26.29:730][990]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.24-20.26.29:730][990]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.24-20.26.29:730][990]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.24-20.26.29:730][990]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.24-20.26.29:730][990]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.24-20.26.29:730][990]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.24-20.26.29:730][990]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.24-20.26.29:730][990]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.24-20.26.29:731][990]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.24-20.26.29:731][990]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.24-20.26.29:731][990]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.24-20.26.29:734][990]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.24-20.26.29:754][990]LogAudioMixer: Display: Using Audio Hardware Device Remote Audio
[2023.01.24-20.26.29:755][990]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.24-20.26.29:755][990]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.24-20.26.29:755][990]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.24-20.26.29:756][990]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.01.24-20.26.29:756][990]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.01.24-20.26.29:758][990]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.01.24-20.26.29:758][990]LogInit: FAudioDevice initialized.
[2023.01.24-20.26.29:758][990]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.01.24-20.26.29:758][990]LogAudio: Display: Audio Device (ID: 5) registered with world 'TutorialMap'.
[2023.01.24-20.26.29:803][990]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-20.26.29:803][990]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.24-20.26.29:804][990]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.24-14.26.29
[2023.01.24-20.26.29:804][990]LogWorld: Bringing up level for play took: 0.000714
[2023.01.24-20.26.29:807][990]LogOnline: OSS: Created online subsystem instance for: :Context_12
[2023.01.24-20.26.29:814][990]PIE: Server logged in
[2023.01.24-20.26.29:817][990]PIE: Play in editor total start time 0.167 seconds.
[2023.01.24-20.26.29:840][990]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.24-20.26.33:745][319]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-20.26.33:745][319]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.24-20.26.33:746][319]LogSlate: Window 'InfiniteMatrix Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 5)' being destroyed
[2023.01.24-20.26.33:750][319]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.24-20.26.33:750][319]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-20.26.33:753][319]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.24-20.26.33:762][319]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-20.26.33:837][319]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.24-20.26.33:839][319]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.24-20.26.33:849][319]LogUObjectHash: Compacting FUObjectHashTables data took   2.48ms
[2023.01.24-20.26.33:892][320]LogPlayLevel: Display: Destroying online subsystem :Context_12
[2023.01.24-20.27.02:034][561]BlueprintLog: New page: Compile BP_Player
[2023.01.24-20.27.02:152][561]LogUObjectHash: Compacting FUObjectHashTables data took   2.36ms
[2023.01.24-20.29.22:417][954]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.01.24-20.29.22:417][954]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.01.24-20.30.59:197][114]LogSlate: Window 'Color Picker' being destroyed
[2023.01.24-20.32.01:481][326]LogUObjectHash: Compacting FUObjectHashTables data took   2.68ms
[2023.01.24-20.32.01:486][326]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/InfiniteMatrix/Maps/TutorialMap' took 0.087
[2023.01.24-20.32.01:487][326]OBJ SavePackage: Generating thumbnails for [0] asset(s) in package [/Game/InfiniteMatrix/Blueprints/BP_Player] ([2] browsable assets)...
[2023.01.24-20.32.01:487][326]OBJ SavePackage: Finished generating thumbnails for package [/Game/InfiniteMatrix/Blueprints/BP_Player]
[2023.01.24-20.32.01:954][326]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/InfiniteMatrix/Blueprints/BP_Player_Auto3
[2023.01.24-20.32.01:954][326]LogSavePackage: Moving 'U:/CS415/InfiniteMatrixStarter 5.1/Saved/BP_Player_Auto31D454FB14F4CCA249C698D8BFE2E398A.tmp' to 'U:/CS415/InfiniteMatrixStarter 5.1/Saved/Autosaves/Game/InfiniteMatrix/Blueprints/BP_Player_Auto3.uasset'
[2023.01.24-20.32.01:961][326]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/InfiniteMatrix/UI/WBP_Healthbar] ([2] browsable assets)...
[2023.01.24-20.32.01:964][326]OBJ SavePackage:     Rendered thumbnail for [WidgetBlueprint /Game/InfiniteMatrix/UI/WBP_Healthbar.WBP_Healthbar]
[2023.01.24-20.32.01:964][326]OBJ SavePackage: Finished generating thumbnails for package [/Game/InfiniteMatrix/UI/WBP_Healthbar]
[2023.01.24-20.32.02:187][326]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/InfiniteMatrix/UI/WBP_Healthbar_Auto3
[2023.01.24-20.32.02:187][326]LogSavePackage: Moving 'U:/CS415/InfiniteMatrixStarter 5.1/Saved/WBP_Healthbar_Auto327D81FF14178D92530C542810AF685D1.tmp' to 'U:/CS415/InfiniteMatrixStarter 5.1/Saved/Autosaves/Game/InfiniteMatrix/UI/WBP_Healthbar_Auto3.uasset'
[2023.01.24-20.32.02:193][326]LogFileHelpers: Auto-saving content packages took 0.707
[2023.01.24-20.32.13:700][576]BlueprintLog: New page: Compile WBP_Healthbar
[2023.01.24-20.32.13:797][576]LogUObjectHash: Compacting FUObjectHashTables data took   2.25ms
[2023.01.24-20.32.14:703][653]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2023.01.24-20.32.14:726][653]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.24-20.32.14:726][653]PIE: New page: PIE session: TutorialMap (Jan 24, 2023, 8:32:14 AM)
[2023.01.24-20.32.14:726][653]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.24-20.32.14:729][653]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003032s)
[2023.01.24-20.32.14:729][653]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.003065s)
[2023.01.24-20.32.14:729][653]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.24-20.32.14:730][653]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.24-20.32.14:730][653]LogPlayLevel: PIE: World Init took: (0.000917s)
[2023.01.24-20.32.14:805][653]LogUObjectHash: Compacting FUObjectHashTables data took   2.84ms
[2023.01.24-20.32.14:808][653]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2023.01.24-20.32.14:808][653]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.24-20.32.14:808][653]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.24-20.32.14:808][653]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.24-20.32.14:808][653]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.24-20.32.14:808][653]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.24-20.32.14:808][653]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.24-20.32.14:808][653]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.24-20.32.14:808][653]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.24-20.32.14:809][653]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.24-20.32.14:809][653]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.24-20.32.14:809][653]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.24-20.32.14:812][653]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.24-20.32.14:833][653]LogAudioMixer: Display: Using Audio Hardware Device Remote Audio
[2023.01.24-20.32.14:833][653]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.24-20.32.14:833][653]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.24-20.32.14:833][653]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.24-20.32.14:835][653]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.01.24-20.32.14:835][653]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2023.01.24-20.32.14:836][653]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.01.24-20.32.14:836][653]LogInit: FAudioDevice initialized.
[2023.01.24-20.32.14:836][653]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.01.24-20.32.14:836][653]LogAudio: Display: Audio Device (ID: 6) registered with world 'TutorialMap'.
[2023.01.24-20.32.14:929][653]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-20.32.14:929][653]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.24-20.32.14:930][653]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.24-14.32.14
[2023.01.24-20.32.14:930][653]LogWorld: Bringing up level for play took: 0.000728
[2023.01.24-20.32.14:933][653]LogOnline: OSS: Created online subsystem instance for: :Context_13
[2023.01.24-20.32.14:939][653]PIE: Server logged in
[2023.01.24-20.32.14:941][653]PIE: Play in editor total start time 0.215 seconds.
[2023.01.24-20.32.14:965][653]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.24-20.32.17:507][848]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-20.32.17:507][848]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.24-20.32.17:507][848]LogSlate: Window 'InfiniteMatrix Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 5)' being destroyed
[2023.01.24-20.32.17:512][848]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.24-20.32.17:512][848]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-20.32.17:515][848]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.24-20.32.17:525][848]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-20.32.17:598][848]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.24-20.32.17:598][848]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.24-20.32.17:600][848]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.24-20.32.17:611][848]LogUObjectHash: Compacting FUObjectHashTables data took   2.28ms
[2023.01.24-20.32.17:654][849]LogPlayLevel: Display: Destroying online subsystem :Context_13
[2023.01.24-20.34.03:042][860]BlueprintLog: New page: Compile BP_Player
[2023.01.24-20.34.03:170][860]LogUObjectHash: Compacting FUObjectHashTables data took   2.66ms
[2023.01.24-20.34.04:226][949]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2023.01.24-20.34.04:251][949]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.24-20.34.04:251][949]PIE: New page: PIE session: TutorialMap (Jan 24, 2023, 8:34:04 AM)
[2023.01.24-20.34.04:251][949]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.24-20.34.04:254][949]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002501s)
[2023.01.24-20.34.04:254][949]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002540s)
[2023.01.24-20.34.04:254][949]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.24-20.34.04:254][949]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.24-20.34.04:254][949]LogPlayLevel: PIE: World Init took: (0.000771s)
[2023.01.24-20.34.04:329][949]LogUObjectHash: Compacting FUObjectHashTables data took   2.27ms
[2023.01.24-20.34.04:332][949]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2023.01.24-20.34.04:332][949]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.24-20.34.04:332][949]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.24-20.34.04:332][949]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.24-20.34.04:332][949]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.24-20.34.04:332][949]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.24-20.34.04:332][949]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.24-20.34.04:332][949]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.24-20.34.04:332][949]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.24-20.34.04:332][949]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.24-20.34.04:332][949]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.24-20.34.04:332][949]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.24-20.34.04:335][949]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.24-20.34.04:355][949]LogAudioMixer: Display: Using Audio Hardware Device Remote Audio
[2023.01.24-20.34.04:355][949]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.24-20.34.04:355][949]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.24-20.34.04:355][949]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.24-20.34.04:356][949]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2023.01.24-20.34.04:356][949]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=7
[2023.01.24-20.34.04:358][949]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2023.01.24-20.34.04:358][949]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2023.01.24-20.34.04:358][949]LogInit: FAudioDevice initialized.
[2023.01.24-20.34.04:358][949]LogAudio: Display: Audio Device (ID: 7) registered with world 'TutorialMap'.
[2023.01.24-20.34.04:428][949]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-20.34.04:429][949]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.24-20.34.04:429][949]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.24-14.34.04
[2023.01.24-20.34.04:429][949]LogWorld: Bringing up level for play took: 0.000626
[2023.01.24-20.34.04:432][949]LogOnline: OSS: Created online subsystem instance for: :Context_14
[2023.01.24-20.34.04:439][949]PIE: Server logged in
[2023.01.24-20.34.04:442][949]PIE: Play in editor total start time 0.191 seconds.
[2023.01.24-20.34.04:467][949]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.24-20.34.09:846][393]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-20.34.09:846][393]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.24-20.34.09:846][393]LogSlate: Window 'InfiniteMatrix Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 5)' being destroyed
[2023.01.24-20.34.09:851][393]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.24-20.34.09:851][393]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-20.34.09:854][393]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.24-20.34.09:865][393]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-20.34.09:936][393]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.24-20.34.09:937][393]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.24-20.34.09:939][393]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.24-20.34.09:949][393]LogUObjectHash: Compacting FUObjectHashTables data took   2.42ms
[2023.01.24-20.34.09:994][394]LogPlayLevel: Display: Destroying online subsystem :Context_14
[2023.01.24-20.36.12:577][744]BlueprintLog: New page: Compile BP_Player
[2023.01.24-20.36.12:709][744]LogUObjectHash: Compacting FUObjectHashTables data took   2.32ms
[2023.01.24-20.36.13:797][835]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2023.01.24-20.36.13:820][835]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.24-20.36.13:820][835]PIE: New page: PIE session: TutorialMap (Jan 24, 2023, 8:36:13 AM)
[2023.01.24-20.36.13:820][835]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.24-20.36.13:823][835]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003060s)
[2023.01.24-20.36.13:823][835]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.003096s)
[2023.01.24-20.36.13:824][835]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.24-20.36.13:824][835]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.24-20.36.13:824][835]LogPlayLevel: PIE: World Init took: (0.000794s)
[2023.01.24-20.36.13:900][835]LogUObjectHash: Compacting FUObjectHashTables data took   2.29ms
[2023.01.24-20.36.13:903][835]LogAudio: Display: Creating Audio Device:                 Id: 8, Scope: Unique, Realtime: True
[2023.01.24-20.36.13:903][835]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.24-20.36.13:903][835]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.24-20.36.13:903][835]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.24-20.36.13:903][835]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.24-20.36.13:903][835]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.24-20.36.13:903][835]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.24-20.36.13:903][835]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.24-20.36.13:903][835]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.24-20.36.13:903][835]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.24-20.36.13:903][835]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.24-20.36.13:903][835]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.24-20.36.13:906][835]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.24-20.36.13:927][835]LogAudioMixer: Display: Using Audio Hardware Device Remote Audio
[2023.01.24-20.36.13:927][835]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.24-20.36.13:927][835]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.24-20.36.13:927][835]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.24-20.36.13:928][835]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=8
[2023.01.24-20.36.13:928][835]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=8
[2023.01.24-20.36.13:930][835]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=8
[2023.01.24-20.36.13:930][835]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=8
[2023.01.24-20.36.13:930][835]LogInit: FAudioDevice initialized.
[2023.01.24-20.36.13:930][835]LogAudio: Display: Audio Device (ID: 8) registered with world 'TutorialMap'.
[2023.01.24-20.36.14:024][835]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-20.36.14:024][835]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.24-20.36.14:024][835]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.24-14.36.14
[2023.01.24-20.36.14:025][835]LogWorld: Bringing up level for play took: 0.000644
[2023.01.24-20.36.14:027][835]LogOnline: OSS: Created online subsystem instance for: :Context_15
[2023.01.24-20.36.14:034][835]PIE: Server logged in
[2023.01.24-20.36.14:037][835]PIE: Play in editor total start time 0.217 seconds.
[2023.01.24-20.36.14:062][835]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.24-20.36.19:367][278]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-20.36.19:367][278]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.24-20.36.19:367][278]LogSlate: Window 'InfiniteMatrix Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 5)' being destroyed
[2023.01.24-20.36.19:372][278]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.24-20.36.19:372][278]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-20.36.19:375][278]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.24-20.36.19:384][278]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-20.36.19:459][278]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.24-20.36.19:459][278]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.01.24-20.36.19:461][278]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.01.24-20.36.19:472][278]LogUObjectHash: Compacting FUObjectHashTables data took   2.66ms
[2023.01.24-20.36.19:515][279]LogPlayLevel: Display: Destroying online subsystem :Context_15
[2023.01.24-20.36.49:705][853]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2023.01.24-20.36.49:729][853]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.24-20.36.49:735][853]LogPlayLevel: [PlayLevel] Compiling BP_Player before play...
